REG_ID,SEC_CUR_STAT,SEC_NAME,SEC_TITLE,Days,Time,Faculty,FAC_ID1_PREFERRED_LN,FAC_ID2_PREFERRED_LN,FAC_ID2_PREFERRED_LN1,SeatsAvailableScheduledCapacity,CR_MIN,CR_MAX,Textbox8
93426,Active,CSC-282-01,Thinking in C and Unix,T  ,2:30 PM  - 3:50 PM  ,"Rebelsky, Samuel A ","Rebelsky, Samuel",,,24 /24 ,1.00000,,RECORD COUNT 695
94041,Active,CSC-301-01,Analysis of Algorithms,MWF  ,10:00 AM - 10:50 AM  ,"Staff, - ","Staff, -",,,20 /20 ,4.00000,,RECORD COUNT 695
93427,Active,CSC-301-02,Analysis of Algorithms,MWF  ,3:00 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,20 /20 ,4.00000,,RECORD COUNT 695
93428,Active,CSC-324-01,Software Design & Dev w/Lab,MWF  ,10:00 AM - 11:50 AM  ,"Perlmutter, Leah R ","Perlmutter, Leah",,,20 /20 ,4.00000,,RECORD COUNT 695
93429,Active,CSC-324-02,Software Design & Dev w/Lab,MWF  ,2:00 PM  - 3:50 PM  ,"Jimenez Pazmino, Priscilla Fernanda ","Jimenez Pazmino, Priscilla",,,20 /20 ,4.00000,,RECORD COUNT 695
93440,Active,CSC-341-01,"Auto, Frm Lng, Cmp Cmplxty",TTH  ,8:30 AM  - 9:50 AM  ,"Staff, - ","Staff, -",,,20 /20 ,4.00000,,RECORD COUNT 695
93444,Active,CSC-341-02,"Auto, Frm Lng, Cmp Cmplxty",TTH  ,2:30 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,20 /20 ,4.00000,,RECORD COUNT 695
93975,Active,CSC-395-01,ST: Comp Methds in Industry,TTH  ,1:00 PM  - 2:20 PM  ,"Autry, Eric Arthur ","Autry, Eric",,,20 /20 ,4.00000,,RECORD COUNT 695
92457,Active,DST-154-01,Evolution of Technology,TTH  ,8:30 AM  - 9:50 AM  ,"Bauder, Julia ","Bauder, Julia",,,25 /25 ,4.00000,,RECORD COUNT 695
93478,Active,ECN-111-01,Introduction to Economics,MWF  ,3:00 PM  - 3:55 PM  ,"Basu, Shubhashrita ","Basu, Shubhashrita",,,26 /26 ,4.00000,,RECORD COUNT 695
93479,Active,ECN-111-02,Introduction to Economics,MWF  ,10:00 AM - 10:50 AM  ,"Basu, Shubhashrita ","Basu, Shubhashrita",,,26 /26 ,4.00000,,RECORD COUNT 695
93480,Active,ECN-111-03,Introduction to Economics,MWF  ,1:00 PM  - 1:50 PM  ,"Lee, Logan ","Lee, Logan",,,26 /26 ,4.00000,,RECORD COUNT 695
93481,Active,ECN-111-04,Introduction to Economics,MWF  ,2:00 PM  - 2:50 PM  ,"Lee, Logan ","Lee, Logan",,,26 /26 ,4.00000,,RECORD COUNT 695
94030,Active,ECN-111-05,Introduction to Economics,MW  ,2:30 PM  - 3:50 PM  ,"Brouhle, Keith R ","Brouhle, Keith",,,26 /26 ,4.00000,,RECORD COUNT 695
93482,Active,ECN-233-01,International Economics,MW  ,10:00 AM - 11:20 AM  ,"Utar, Hale ","Utar, Hale",,,25 /25 ,4.00000,,RECORD COUNT 695
93484,Active,ECN-238-01,Economic History,TTH  ,1:00 PM  - 2:20 PM  ,"Paker, Meredith M ","Paker, Meredith",,,25 /25 ,4.00000,,RECORD COUNT 695
94031,Active,ECN-240-01,Resource & Environ Economics,M  ,7:00 PM  - 9:50 PM  ,"Brouhle, Keith R ","Brouhle, Keith",,,25 /25 ,4.00000,,RECORD COUNT 695
93483,Cancelled,ECN-250-01,Public Economics,MWF  ,3:00 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,4.00000,,RECORD COUNT 695
93485,Active,ECN-280-01,Microeconomic Analysis,MWF  ,3:00 PM  - 3:50 PM  ,"McGavock, Tamara ","McGavock, Tamara",,,25 /25 ,4.00000,,RECORD COUNT 695
94032,Active,ECN-280-02,Microeconomic Analysis,MW  ,10:00 AM - 11:50 AM  ,"Brouhle, Keith R ","Brouhle, Keith",,,25 /25 ,4.00000,,RECORD COUNT 695
93486,Active,ECN-282-01,Macroeconomic Analysis,MWF  ,10:00 AM - 10:50 AM  ,"Nie, Qing ","Nie, Qing",,,25 /25 ,4.00000,,RECORD COUNT 695
93487,Active,ECN-282-02,Macroeconomic Analysis,MWF  ,11:00 AM - 11:50 AM  ,"Nie, Qing ","Nie, Qing",,,25 /25 ,4.00000,,RECORD COUNT 695
93488,Active,ECN-286-01,Econometrics,TTH  ,8:30 AM  - 9:50 AM  ,"Paker, Meredith M ","Paker, Meredith",,,20 /20 ,4.00000,,RECORD COUNT 695
93818,Active,ECN-295-01,ST: Behavioral Economics,T TH,10:00 AM - 11:50 AM 10:00 AM - 10:50 AM,"Nandy, Abhinaba ","Nandy, Abhinaba",,,26 /26 ,4.00000,,RECORD COUNT 695
93492,Active,ECN-327-01,Corporate Finance,TTH  ,8:30 AM  - 9:50 AM  ,"Ohrn, Eric Carl ","Ohrn, Eric",,,20 /20 ,4.00000,,RECORD COUNT 695
93490,Cancelled,ECN-329-01,Advanced Econometrics,MW  ,1:00 PM  - 2:20 PM  ,"Montgomery, Mark ","Montgomery, Mark",,,20 /20 ,4.00000,,RECORD COUNT 695
93489,Cancelled,ECN-336-01,Behav & Experimental Economics,TTH  ,1:00 PM  - 2:20 PM  ,"Lee, Logan ","Lee, Logan",,,20 /20 ,4.00000,,RECORD COUNT 695
93491,Active,ECN-338-01,Applied Game Theory,TTH  ,2:30 PM  - 3:50 PM  ,"Nandy, Abhinaba ","Nandy, Abhinaba",,,20 /20 ,4.00000,,RECORD COUNT 695
93581,Active,ECN-370-01,Seminar in Political Economy,TTH  ,2:00 PM  - 3:50 PM  ,"Ferguson, William D ","Ferguson, Bill",,,12 /12 ,4.00000,,RECORD COUNT 695
93493,Active,ECN-372-01,Sem Economic Development,MW  ,10:00 AM - 11:50 AM  ,"McGavock, Tamara ","McGavock, Tamara",,,12 /12 ,4.00000,,RECORD COUNT 695
93494,Active,ECN-374-01,Sem International Trade,MW  ,2:00 PM  - 3:50 PM  ,"Utar, Hale ","Utar, Hale",,,12 /12 ,4.00000,,RECORD COUNT 695
93496,Active,ECN-375-01,Seminar Corporate Taxation,TTH  ,2:00 PM  - 3:50 PM  ,"Ohrn, Eric Carl ","Ohrn, Eric",,,12 /12 ,4.00000,,RECORD COUNT 695
93582,Active,ECN-379-01,Seminar in Econ of Crime,MW  ,10:00 AM - 11:50 AM  ,"Lee, Logan ","Lee, Logan",,,12 /12 ,4.00000,,RECORD COUNT 695
93495,Cancelled,ECN-388-01,Global Factor Movements,MW  ,2:00 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,12 /12 ,4.00000,,RECORD COUNT 695
93654,Active,ECN-395-01,ST: Time Series Econometrics,MWF  ,8:00 AM  - 8:50 AM  ,"Nie, Qing ","Nie, Qing",,,20 /20 ,4.00000,,RECORD COUNT 695
93359,Active,EDU-101-01,Education Princ/Plural Society,MWF  ,9:00 AM  - 9:50 AM  ,"Hutchison, Paul ","Hutchison, Paul",,,25 /25 ,4.00000,,RECORD COUNT 695
93360,Active,EDU-101-02,Education Princ/Plural Society,MWF  ,3:00 PM  - 3:50 PM  ,"Larson, Jonathan L ","Larson, Jonathan",,,25 /25 ,4.00000,,RECORD COUNT 695
93977,Active,EDU-102-01,Intro Particip Obsrvtn Schools,T  ,10:00 AM - 11:50 AM  ,"Larson, Jonathan L ","Larson, Jonathan",,,15 /15 ,2.00000,,RECORD COUNT 695
93361,Active,EDU-210-01,Histrcl Prspctvs/US Educatn,MWF  ,1:00 PM  - 1:50 PM  ,"Michaels, Deborah L ","Michaels, Deborah",,,20 /20 ,4.00000,,RECORD COUNT 695
93362,Active,EDU-213-01,Cltrl Politics Lang Teaching,TTH  ,2:00 PM  - 3:50 PM  ,"Jakubiak, Cora ","Jakubiak, Cori",,,20 /20 ,4.00000,,RECORD COUNT 695
93363,Active,EDU-215-01,Reading & Writing Youth Cult,T TH,10:00 AM - 11:50 AM 10:00 AM - 10:50 AM,"Jones, Stephanie ","Jones, Stephanie",,,20 /20 ,4.00000,,RECORD COUNT 695
93365,Active,EDU-221-01,Educational Psychology,MWF  ,2:30 PM  - 3:50 PM  ,"Hutchison, Paul ","Hutchison, Paul",,,15 /15 ,4.00000,,RECORD COUNT 695
92735,Active,EDU-301-01,Teaching & Tutoring Writing,TTH  ,2:30 PM  - 3:50 PM  ,"Turk, Martisha ","Turk, Tisha",,,12 /12 ,4.00000,,RECORD COUNT 695
93366,Active,EDU-340-01,Res/Meth: Teaching Young Adult,MW  ,8:30 AM  - 9:50 AM  ,"Jones, Stephanie ","Jones, Stephanie",,,15 /15 ,4.00000,,RECORD COUNT 695
93367,Active,EDU-341-01,Res/Meth: Learn Lang/Arts/Rdg,AR  ,,"Jones, Stephanie ","Jones, Stephanie",,,10 /10 ,2.00000,,RECORD COUNT 695
93368,Active,EDU-342-01,Res/Meth: Lrnng World Languges,AR  ,,"Jakubiak, Cora ","Jakubiak, Cori",,,10 /10 ,2.00000,,RECORD COUNT 695
93369,Cancelled,EDU-343-01,Res/Meth: Learn Social Studies,AR  ,,"Michaels, Deborah L ","Michaels, Deborah",,,10 /10 ,2.00000,,RECORD COUNT 695
93370,Active,EDU-346-01,Res/Meth: Learn ESL/Bilngl Ed,AR  ,,"Jakubiak, Cora ","Jakubiak, Cori",,,10 /10 ,2.00000,,RECORD COUNT 695
93307,Cancelled,ENG-120-01,Literary Analysis,MW  ,8:30 AM  - 9:50 AM  ,"Andrews, Stephen R ","Andrews, Steve",,,20 /20 ,4.00000,,RECORD COUNT 695
93622,Active,ENG-120-01,Literary Analysis,MWF  ,9:00 AM  - 9:50 AM  ,"Jacobson, Carolyn ","Jacobson, Carolyn",,,20 /20 ,4.00000,,RECORD COUNT 695
93308,Active,ENG-120-02,Literary Analysis,MWF  ,10:00 AM - 10:50 AM  ,"Simpson, Erik ","Simpson, Erik",,,20 /20 ,4.00000,,RECORD COUNT 695
93993,Active,ENG-120-03,Literary Analysis,MWF  ,1:00 PM  - 1:50 PM  ,"Kim, Na Rim ","Kim, Na Rim",,,20 /20 ,4.00000,,RECORD COUNT 695
93309,Active,ENG-120-04,Literary Analysis,MWF  ,2:00 PM  - 2:50 PM  ,"Simpson, Erik ","Simpson, Erik",,,20 /20 ,4.00000,,RECORD COUNT 695
93310,Cancelled,ENG-120-05,Literary Analysis,MWF  ,3:00 PM  - 3:50 PM  ,"Sanchez, Santiago Jose ","Sanchez, Santiago",,,20 /20 ,4.00000,,RECORD COUNT 695
93311,Cancelled,ENG-121-01,Introduction to Shakespeare,MWF  ,8:00 AM  - 8:50 AM  ,"Garrison, John ","Garrison, John",,,20 /20 ,4.00000,,RECORD COUNT 695
93312,Active,ENG-121-01,Introduction to Shakespeare,MWF  ,3:00 PM  - 3:50 PM  ,"Abdelkarim, Sherif M ","Abdelkarim, Sherif",,,20 /20 ,4.00000,,RECORD COUNT 695
93313,Active,ENG-205-01,The Craft of Fiction,MWF  ,1:00 PM  - 1:50 PM  ,"Sanchez, Santiago Jose ","Sanchez, Santiago",,,15 /15 ,4.00000,,RECORD COUNT 695
93623,Active,ENG-205-02,The Craft of Fiction,MWF  ,3:00 PM  - 3:50 PM  ,"Sanchez, Santiago Jose ","Sanchez, Santiago",,,15 /15 ,4.00000,,RECORD COUNT 695
93314,Active,ENG-206-01,The Craft of Poetry,TTH  ,2:30 PM  - 3:50 PM  ,"Smith, Paula V ","Smith, Paula",,,15 /15 ,4.00000,,RECORD COUNT 695
93315,Active,ENG-210-01,Studies in Genre,T TH,10:00 AM - 11:50 AM 10:00 AM - 10:50 AM,"Smith, Paula V ","Smith, Paula",,,25 /25 ,4.00000,,RECORD COUNT 695
93364,Active,ENG-215-01,Reading & Writing Youth Cult,T TH,10:00 AM - 11:50 AM 10:00 AM - 10:50 AM,"Jones, Stephanie ","Jones, Stephanie",,,20 /20 ,4.00000,,RECORD COUNT 695
93316,Active,ENG-223-01,Tradition of English Lit I,MW  ,1:00 PM  - 2:20 PM  ,"Abdelkarim, Sherif M ","Abdelkarim, Sherif",,,25 /25 ,4.00000,,RECORD COUNT 695
93317,Active,ENG-224-01,Tradition of English Lit II,MWF  ,11:00 AM - 11:50 AM  ,"Jacobson, Carolyn ","Jacobson, Carolyn",,,25 /25 ,4.00000,,RECORD COUNT 695
93318,Active,ENG-229-01,Tradition African Amer Lit,MW  ,2:00 PM  - 3:50 PM  ,"Andrews, Stephen R ","Andrews, Steve",,,25 /25 ,4.00000,,RECORD COUNT 695
93319,Cancelled,ENG-231-01,American Lit Traditions III,MWF  ,1:00 PM  - 1:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,4.00000,,RECORD COUNT 695
93320,Cancelled,ENG-240-01,Digital Methods Lit Studies,T TH,10:00 AM - 11:50 AM 10:00 AM - 10:50 AM,"Simpson, Erik ","Simpson, Erik",,,25 /25 ,4.00000,,RECORD COUNT 695
93624,Active,ENG-310-01,Studies in Shakespeare,M  ,7:00 PM  - 9:50 PM  ,"Abdelkarim, Sherif M ","Abdelkarim, Sherif",,,15 /15 ,4.00000,,RECORD COUNT 695
93989,Active,ENG-325-01,Studies in Ethnic Am Lit,MW  ,10:00 AM - 11:50 AM  ,"Kim, Na Rim ","Kim, Na Rim",,,15 /15 ,4.00000,,RECORD COUNT 695
93321,Cancelled,ENG-329-01,Studies African American Lit,MW  ,10:00 AM - 11:50 AM  ,"Staff, - ","Staff, -",,,15 /15 ,4.00000,,RECORD COUNT 695
93322,Cancelled,ENG-331-01,Studies in American Prose II,TTH  ,2:00 PM  - 3:50 PM  ,"Savarese, Ralph ","Savarese, Ralph",,,15 /15 ,4.00000,,RECORD COUNT 695
93991,Active,ENG-337-01,The British Novel I,TTH  ,2:00 PM  - 3:50 PM  ,"Simpson, Erik ","Simpson, Erik",,,15 /15 ,4.00000,,RECORD COUNT 695
93323,Cancelled,ENG-349-01,Medieval Literature,M  ,7:00 PM  - 9:50 PM  ,"Staff, - ","Staff, -",,,15 /15 ,4.00000,,RECORD COUNT 695
93324,Active,ENG-386-01,Writing Seminar: Poetry,TH  ,1:00 PM  - 3:50 PM  ,"Phan, Hai-Dang D ","Phan, Hai-Dang",,,15 /15 ,4.00000,,RECORD COUNT 695
93325,Active,ENG-388-01,Wrt Sem: Adv Nonfictn Wriitng,M  ,7:00 PM  - 9:50 PM  ,"Savarese, Ralph ","Savarese, Ralph",,,15 /15 ,4.00000,,RECORD COUNT 695
92488,Active,ENV-251-01,"Water, Dvlpmnt & the Envirnmnt",MW  ,10:00 AM - 11:20 AM  ,"Jacobson, Peter J ","Jacobson, Peter",,,24 /24 ,4.00000,,RECORD COUNT 695
93601,Cancelled,ENV-295-01,ST: Ten Billion People,MW  ,1:00 PM  - 2:20 PM  ,"Brottem, Leif ","Brottem, Leif",,,20 /20 ,4.00000,,RECORD COUNT 695
94039,Active,ENV-295-01,ST: Political Ecology,MW  ,1:00 PM  - 2:20 PM  ,"Brottem, Leif ","Brottem, Leif",,,25 /25 ,4.00000,,RECORD COUNT 695
92487,Active,ENV-495-01,Senior Seminar,TTH  ,2:30 PM  - 3:50 PM  ,"Campbell, David G ","Campbell, David",,,15 /15 ,4.00000,,RECORD COUNT 695
92490,Cancelled,FMS-155-01,Introduction to Film Studies,TTH  ,8:00 AM  - 10:50 AM  ,"Tavares, Nicole M ","Tavares, Nicky",,,25 /25 ,4.00000,,RECORD COUNT 695
93961,Active,FMS-255-01,Fundamentals Video Production,MW  ,8:00 AM  - 10:50 AM  ,"Tavares, Nicole M ","Tavares, Nicky",,,15 /15 ,4.00000,,RECORD COUNT 695
93997,Active,FMS-395-01,ST: Women of Avant-Garde Film,MW  ,1:00 PM  - 3:50 PM  ,"Tavares, Nicole M ","Tavares, Nicky",,,15 /15 ,4.00000,,RECORD COUNT 695
92458,Active,FRN-102-01,Introduction to French II,MTWF  ,9:00 AM  - 9:50 AM  ,"Ozalakus, Nurseren ","Ozalakus, Nurseren",,,24 /24 ,5.00000,,RECORD COUNT 695
92459,Active,FRN-102-02,Introduction to French II,MTWF  ,11:00 AM - 11:50 AM  ,"Galbraith, Hadley ","Galbraith, Hadley",,,24 /24 ,5.00000,,RECORD COUNT 695
92460,Active,FRN-201-01,French Cnvrstn Thru Media,TTH  ,1:00 PM  - 1:50 PM  ,"Ozalakus, Nurseren ","Ozalakus, Nurseren",,,10 /10 ,1.00000,,RECORD COUNT 695
92461,Active,FRN-221-01,Intermediate French I,MWF  ,9:00 AM  - 9:50 AM  ,"Tricoire, Marion ","Tricoire, Marion",,,15 /15 ,4.00000,,RECORD COUNT 695
92462,Active,FRN-222-01,Intermediate French II,MWF  ,9:00 AM  - 9:50 AM  ,"Galbraith, Hadley ","Galbraith, Hadley",,,15 /15 ,4.00000,,RECORD COUNT 695
92463,Active,FRN-222-02,Intermediate French II,MWF  ,2:00 PM  - 2:50 PM  ,"Galbraith, Hadley ","Galbraith, Hadley",,,15 /15 ,4.00000,,RECORD COUNT 695
92464,Active,FRN-302-01,Phonetics & Adv Oral Expr,MWF  ,1:00 PM  - 1:50 PM  ,"Moisan, Philippe J ","Moisan, Philippe",,,15 /15 ,2.00000,,RECORD COUNT 695
92465,Active,FRN-305-01,Contmp Francophone Culture,MWF  ,3:00 PM  - 3:50 PM  ,"Tricoire, Marion ","Tricoire, Marion",,,15 /15 ,4.00000,,RECORD COUNT 695
92466,Active,FRN-312-01,Frn Lit Frm Knights/Libertines,MWF  ,11:00 AM - 11:50 AM  ,"Harrison, David ","Harrison, David",,,15 /15 ,4.00000,,RECORD COUNT 695
93992,Active,FRN-350-01,Adv Tpc: Frn Classical Drama,TTH  ,2:00 PM  - 3:50 PM  ,"Harrison, David ","Harrison, David",,,12 /12 ,4.00000,,RECORD COUNT 695
92467,Cancelled,FRN-350-01,Adv Tpcs: Bad Queens,TTH  ,2:00 PM  - 3:50 PM  ,"Harrison, David ","Harrison, David",,,12 /12 ,4.00000,,RECORD COUNT 695
93599,Active,FRN-395-01,ST: French Cinema/Lit 21st C,MW  ,2:00 PM  - 3:50 PM  ,"Moisan, Philippe J ","Moisan, Philippe",,,12 /12 ,4.00000,,RECORD COUNT 695
94007,Active,FYE-100-01,FYE: Connections,T  ,8:30 AM  - 9:50 AM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94008,Active,FYE-100-02,FYE: Connections,T  ,8:30 AM  - 9:50 AM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94009,Active,FYE-100-03,FYE: Connections,T  ,8:30 AM  - 9:50 AM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94010,Active,FYE-100-04,FYE: Connections,W  ,8:30 AM  - 9:50 AM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94011,Active,FYE-100-05,FYE: Connections,TH  ,8:30 AM  - 9:50 AM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94012,Active,FYE-100-06,FYE: Connections,TH  ,8:30 AM  - 9:50 AM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94013,Active,FYE-100-07,FYE: Connections,T  ,1:00 PM  - 2:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94014,Active,FYE-100-08,FYE: Connections,TH  ,1:00 PM  - 2:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94015,Active,FYE-100-09,FYE: Connections,T  ,2:30 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94016,Active,FYE-100-10,FYE: Connections,T  ,2:30 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94017,Active,FYE-100-11,FYE: Connections,TH  ,2:30 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94018,Active,FYE-100-12,FYE: Connections,TH  ,2:30 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94019,Active,FYE-100-13,FYE: Connections,M  ,7:00 PM  - 8:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94020,Active,FYE-100-14,FYE: Connections,M  ,7:00 PM  - 8:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94021,Active,FYE-100-15,FYE: Connections,M  ,7:00 PM  - 8:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94022,Active,FYE-100-16,FYE: Connections,M  ,7:00 PM  - 8:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94023,Active,FYE-100-17,FYE: Connections,M  ,7:00 PM  - 8:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
94024,Active,FYE-100-18,FYE: Connections,M  ,7:00 PM  - 8:20 PM  ,"Staff, - ","Staff, -",,,25 /25 ,0.50000,,RECORD COUNT 695
92435,Active,GDS-111-01,Intro to Global Dev Studies,MWF  ,9:00 AM  - 9:50 AM  ,"Roper, Jackson Montgomery ","Roper, Monty",,,25 /25 ,4.00000,,RECORD COUNT 695
92489,Active,GDS-251-01,"Water, Dvlpmnt & the Envirnmnt",MW  ,10:00 AM - 11:20 AM  ,"Jacobson, Peter J ","Jacobson, Peter",,,24 /24 ,4.00000,,RECORD COUNT 695
93600,Cancelled,GDS-295-01,ST: Ten Billion People,MW  ,1:00 PM  - 2:20 PM  ,"Brottem, Leif ","Brottem, Leif",,,20 /20 ,4.00000,,RECORD COUNT 695
93999,Active,GDS-295-01,ST: Political Ecology,MW  ,1:00 PM  - 2:20 PM  ,"Brottem, Leif ","Brottem, Leif",,,25 /25 ,4.00000,,RECORD COUNT 695
92484,Active,GLS-242-01,Classical Mythology,MWF  ,3:00 PM  - 3:50 PM  ,"Dixon, Dustin ","Dixon, Dustin",,,25 /25 ,4.00000,,RECORD COUNT 695
92620,Active,GLS-248-01,The Russian Novel,MWF  ,1:00 PM  - 1:50 PM  ,"Dzyadevych, Tetyana ","Dzyadevych, Tetyana",,,25 /25 ,4.00000,,RECORD COUNT 695
92476,Active,GLS-270-01,The Holocaust Remembered,MW  ,1:00 PM  - 2:20 PM  ,"Reynolds, Daniel P ","Reynolds, Dan",,,10 /10 ,4.00000,,RECORD COUNT 695
92618,Active,GLS-281-01,Major Russ Writers: Chekhov,MWF  ,3:00 PM  - 3:50 PM  ,"Herold, Kelly ","Herold, Kelly",,,25 /25 ,4.00000,,RECORD COUNT 695
92622,Cancelled,GLS-291-01,Prspctv 20C Cntrl & E Euro Lit,MWF  ,2:00 PM  - 2:50 PM  ,"Armstrong, Todd Patrick ","Armstrong, Todd",,,25 /25 ,4.00000,,RECORD COUNT 695
93985,Active,GLS-295-01,ST: Repressd Voices frm Sudan,M  ,7:00 PM  - 9:50 PM  ,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
92481,Active,GRE-222-01,Intermediate Greek,MTWTHF  ,10:00 AM - 10:50 AM  ,"Dixon, Dustin ","Dixon, Dustin",,,15 /15 ,5.00000,,RECORD COUNT 695
92483,Active,GRE-301-01,Homer,MTWF  ,11:00 AM - 11:50 AM  ,"Mercado, Angelo O ","Mercado, Angelo",,,10 /10 ,4.00000,,RECORD COUNT 695
92468,Active,GRM-102-01,Introductory German II,MWF  ,10:00 AM - 10:50 AM  ,"Reynolds, Daniel P ","Reynolds, Dan",,,20 /20 ,4.00000,,RECORD COUNT 695
92469,Active,GRM-102-02,Introductory German II,MWF  ,11:00 AM - 11:50 AM  ,"Sun, Xiaoxue ","Sun, Wendy",,,20 /20 ,4.00000,,RECORD COUNT 695
92470,Active,GRM-102L-01,Introductory German II Lab,TH  ,10:00 AM - 10:50 AM  ,"Markhart, Alexander; Reynolds, Daniel P","Markhart, Alexander","Reynolds, Dan","Reynolds, Dan",10 /10 ,0.00000,,RECORD COUNT 695
92471,Active,GRM-102L-02,Introductory German II Lab,TH  ,1:00 PM  - 1:50 PM  ,"Markhart, Alexander; Reynolds, Daniel P","Markhart, Alexander","Reynolds, Dan","Reynolds, Dan",10 /10 ,0.00000,,RECORD COUNT 695
92472,Active,GRM-102L-03,Introductory German II Lab,F  ,1:00 PM  - 1:50 PM  ,"Markhart, Alexander; Reynolds, Daniel P","Markhart, Alexander","Reynolds, Dan","Reynolds, Dan",10 /10 ,0.00000,,RECORD COUNT 695
92473,Active,GRM-102L-04,Introductory German II Lab,F  ,3:00 PM  - 3:50 PM  ,"Markhart, Alexander; Reynolds, Daniel P","Markhart, Alexander","Reynolds, Dan","Reynolds, Dan",10 /10 ,0.00000,,RECORD COUNT 695
92474,Active,GRM-222-01,Intermediate German II,MWF  ,2:00 PM  - 2:50 PM  ,"Poetzl, Victoria ","Poetzl, Viktoria",,,20 /20 ,4.00000,,RECORD COUNT 695
92475,Active,GRM-270-01,The Holocaust Remembered,MW  ,1:00 PM  - 2:20 PM  ,"Reynolds, Daniel P ","Reynolds, Dan",,,10 /10 ,4.00000,,RECORD COUNT 695
93604,Active,GRM-295-01,ST: Jewish Life Ctrl Europe,MW  ,10:00 AM - 11:20 AM  ,"Poetzl, Victoria ","Poetzl, Viktoria",,,10 /10 ,4.00000,,RECORD COUNT 695
93613,Active,GRM-344-01,Germany & the Environment,MWF  ,3:00 PM  - 3:50 PM  ,"Sun, Xiaoxue ","Sun, Wendy",,,15 /15 ,4.00000,,RECORD COUNT 695
92477,Active,GRM-372-01,Creative Writing in German,M  ,7:00 PM  - 9:50 PM  ,"Staff, - ","Staff, -",,,15 /15 ,1.00000,2.00000,RECORD COUNT 695
92785,Active,GWS-111-01,"Intro Gndr, Wmn's & Sxlty Stud",MWF  ,8:00 AM  - 8:50 AM  ,"Yang, Wenqi ","Yang, Wenqi",,,25 /25 ,4.00000,,RECORD COUNT 695
93299,Active,GWS-111-02,"Intro Gndr, Wmn's & Sxlty Stud",T TH,10:00 AM - 11:50 AM 10:00 AM - 10:50 AM,"Allen, Leah ","Allen, Leah",,,25 /25 ,4.00000,,RECORD COUNT 695
93978,Active,GWS-265-01,Chicana Feminist Thought,MWF  ,9:00 AM  - 9:50 AM  ,"Johnson, Lakesia ","Johnson, Lakesia",,,20 /20 ,4.00000,,RECORD COUNT 695
93603,Active,GWS-295-01,ST: Jewish Life Ctrl Europe,MW  ,10:00 AM - 11:20 AM  ,"Poetzl, Victoria ","Poetzl, Viktoria",,,10 /10 ,4.00000,,RECORD COUNT 695
93602,Active,GWS-295-02,ST: The Mermaid Imaginary,MW  ,8:00 AM  - 9:50 AM  ,"Beauboeuf, Tamara M ","Beauboeuf, Tamara",,,20 /20 ,4.00000,,RECORD COUNT 695
93615,Cancelled,GWS-295-03,ST: Chicana Feminist Thought,MWF  ,9:00 AM  - 9:50 AM  ,"Johnson, Lakesia ","Johnson, Lakesia",,,20 /20 ,4.00000,,RECORD COUNT 695
92786,Cancelled,GWS-324-01,Critical Race Feminisms,MW  ,10:00 AM - 11:20 AM  ,"Johnson, Lakesia ","Johnson, Lakesia",,,15 /15 ,4.00000,,RECORD COUNT 695
94029,Active,GWS-365-01,Black Feminist Thought,MW  ,10:00 AM - 11:20 AM  ,"Johnson, Lakesia ","Johnson, Lakesia",,,15 /15 ,4.00000,,RECORD COUNT 695
